combo_id,strategy_id,strategy_name,param1_name,param1_value,param2_name,param2_value,metric_name,metric_value
ema_crossover_trend__15__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,125.0,profit_factor,0.20058534132343184
ema_crossover_trend__15__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,150.0,sharpe_ratio,-42.62934177226671
ema_crossover_trend__15__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,150.0,total_return_pct,-3.3606875830860417
ema_crossover_trend__15__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,150.0,max_drawdown_pct,-3.37905330949394
ema_crossover_trend__15__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,15.0,slow_ema,150.0,profit_factor,0.2788506210132676
ema_crossover_trend__20__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,50.0,sharpe_ratio,-55.468414506598805
ema_crossover_trend__20__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,50.0,total_return_pct,-4.31968237278586
ema_crossover_trend__20__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,50.0,max_drawdown_pct,-4.337865847939149
ema_crossover_trend__20__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,50.0,profit_factor,0.19932388080302998
ema_crossover_trend__20__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,75.0,sharpe_ratio,-53.20691718140574
ema_crossover_trend__20__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,75.0,total_return_pct,-4.092194076177291
ema_crossover_trend__20__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,75.0,max_drawdown_pct,-4.11042078412801
ema_crossover_trend__20__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,75.0,profit_factor,0.20396430115369998
ema_crossover_trend__20__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,100.0,sharpe_ratio,-53.263412311149516
ema_crossover_trend__20__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,100.0,total_return_pct,-4.137197549702565
ema_crossover_trend__20__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,100.0,max_drawdown_pct,-4.155415705010867
ema_crossover_trend__20__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,100.0,profit_factor,0.1798195395940965
ema_crossover_trend__20__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,125.0,sharpe_ratio,-33.99978715394687
ema_crossover_trend__20__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,125.0,total_return_pct,-2.649067790861237
ema_crossover_trend__20__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,125.0,max_drawdown_pct,-2.649067790861237
ema_crossover_trend__20__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,125.0,profit_factor,0.2814836003014044
ema_crossover_trend__20__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,150.0,sharpe_ratio,-33.82852421425751
ema_crossover_trend__20__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,150.0,total_return_pct,-2.6576979145116586
ema_crossover_trend__20__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,150.0,max_drawdown_pct,-2.6576979145116586
ema_crossover_trend__20__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,20.0,slow_ema,150.0,profit_factor,0.3543505526045073
ema_crossover_trend__25__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,50.0,sharpe_ratio,-47.12528066012513
ema_crossover_trend__25__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,50.0,total_return_pct,-3.6420706057792684
ema_crossover_trend__25__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,50.0,max_drawdown_pct,-3.6603828570176855
ema_crossover_trend__25__50,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,50.0,profit_factor,0.2338340194258066
ema_crossover_trend__25__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,75.0,sharpe_ratio,-59.05560733594447
ema_crossover_trend__25__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,75.0,total_return_pct,-4.571277727937306
ema_crossover_trend__25__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,75.0,max_drawdown_pct,-4.589413388890106
ema_crossover_trend__25__75,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,75.0,profit_factor,0.16578705564334847
ema_crossover_trend__25__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,100.0,sharpe_ratio,-36.929460607822676
ema_crossover_trend__25__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,100.0,total_return_pct,-2.887858508358121
ema_crossover_trend__25__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,100.0,max_drawdown_pct,-2.887858508358121
ema_crossover_trend__25__100,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,100.0,profit_factor,0.23579736817495367
ema_crossover_trend__25__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,125.0,sharpe_ratio,-15.346400790822662
ema_crossover_trend__25__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,125.0,total_return_pct,-1.2059741141861369
ema_crossover_trend__25__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,125.0,max_drawdown_pct,-1.4426038928764262
ema_crossover_trend__25__125,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,125.0,profit_factor,0.5539272816503144
ema_crossover_trend__25__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,150.0,sharpe_ratio,-20.212218405187677
ema_crossover_trend__25__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,150.0,total_return_pct,-1.5894126650660811
ema_crossover_trend__25__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,150.0,max_drawdown_pct,-1.5894126650660811
ema_crossover_trend__25__150,ema_crossover_trend,EMA Crossover Trend Following,fast_ema,25.0,slow_ema,150.0,profit_factor,0.4427354590912517
